customer_key,customer_id,full_name,email,primera_compra,ultima_compra,fecha_referencia,numero_compras,unidades_compradas,unidades_devueltas,ingresos_brutos,importe_devuelto,ingresos_netos,margen_neto_estimado,ticket_medio,antiguedad_dias,recencia_dias,frecuencia_mensual,frecuencia_anual,tasa_devolucion_importe,tasa_devolucion_unidades,margen_neto_pct,cltv_historico_ingresos,cltv_historico_margen,cltv_estimado_12m_ingresos,cltv_estimado_12m_margen,lineas_coste_imputado,churn_risk_score,churn_risk_level,recommended_action,r_score,f_score,m_score,rfm_score,rfm_code,segmento_rfm
2140,2142,Leire Alfaro Arriaga,leire.alfaro_390@example.com,2023-04-13,2023-04-13,2025-12-30,1,1,0,129.90,0.00,129.90,51.96,129.90,992,992,0.0307,0.3682,0.0000,0.0000,0.4000,129.90,51.96,47.83,19.13,0,60,Alto,Mantener seguimiento comercial,2,3,3,8,233,Clientes medios
2141,2143,Denis Gascón Altamirano,denis.gascón_391@example.com,2024-08-22,2024-08-22,2025-12-30,1,1,0,149.90,0.00,149.90,59.96,149.90,495,495,0.0615,0.7379,0.0000,0.0000,0.4000,149.90,59.96,110.61,44.24,0,60,Alto,Campana de reactivacion personalizada,3,3,3,9,333,Clientes medios
2142,2144,Denis Barahona Collado,denis.barahona_392@example.com,2025-09-28,2025-09-28,2025-12-30,1,1,0,99.90,0.00,99.90,39.96,99.90,93,93,0.3273,1.0000,0.0000,0.0000,0.4000,99.90,39.96,392.35,156.94,0,21,Bajo,Mantener seguimiento comercial,4,2,2,8,422,Clientes medios
2143,2145,María José Bustamante De la Hoz,maría josé.bustamante_393@example.com,2023-05-09,2023-05-09,2025-12-30,1,1,0,119.99,0.00,119.99,48.00,119.99,966,966,0.0315,0.3781,0.0000,0.0000,0.4000,119.99,48.00,45.37,18.15,0,60,Alto,Mantener seguimiento comercial,2,3,3,8,233,Clientes medios
2144,2146,Alfredo Abelda Farrés,alfredo.abelda_394@example.com,2025-11-18,2025-11-18,2025-12-30,1,1,0,99.99,0.00,99.99,40.00,99.99,42,42,0.7247,1.0000,0.0000,0.0000,0.4000,99.99,40.00,869.56,347.86,0,8,Bajo,Fidelizacion y venta cruzada,5,3,3,11,533,Clientes fieles recientes
2145,2147,Leticia De la Hoz Abelda,leticia.de la hoz_395@example.com,2025-11-09,2025-11-09,2025-12-30,1,1,0,119.99,0.00,119.99,48.00,119.99,51,51,0.5968,1.0000,0.0000,0.0000,0.4000,119.99,48.00,859.34,343.76,0,8,Bajo,Fidelizacion y venta cruzada,5,3,3,11,533,Clientes fieles recientes
2146,2148,Maite Ayala Arriaga,maite.ayala_396@example.com,2025-09-12,2025-09-12,2025-12-30,1,1,0,24.90,0.00,24.90,9.96,24.90,109,109,0.2792,1.0000,0.0000,0.0000,0.4000,24.90,9.96,83.44,33.38,0,21,Bajo,Mantener seguimiento comercial,4,1,1,6,411,Clientes medios
2147,2149,Cayetana Barba Aizpurua,cayetana.barba_397@example.com,2025-10-18,2025-10-18,2025-12-30,1,1,0,49.99,0.00,49.99,20.00,49.99,73,73,0.4170,1.0000,0.0000,0.0000,0.4001,49.99,20.00,250.12,100.07,0,8,Bajo,Fidelizacion y venta cruzada,5,2,2,9,522,Clientes medios
2148,2150,Conrado Arismendi Atienza,conrado.arismendi_398@example.com,2024-08-09,2024-08-09,2025-12-30,1,2,0,319.98,0.00,319.98,128.00,319.98,508,508,0.0599,0.7190,0.0000,0.0000,0.4000,319.98,128.00,230.06,92.03,0,67,Alto,Campana de reactivacion personalizada,3,4,4,11,344,Alto valor
2149,2151,Blanca Centeno Ayala,blanca.centeno_399@example.com,2024-08-11,2024-08-11,2025-12-30,1,1,0,129.99,0.00,129.99,52.00,129.99,506,506,0.0602,0.7218,0.0000,0.0000,0.4000,129.99,52.00,93.83,37.54,0,60,Alto,Campana de reactivacion personalizada,3,3,3,9,333,Clientes medios
2150,2152,Arturo Calleja Bonilla,arturo.calleja_400@example.com,2024-08-07,2024-08-07,2025-12-30,1,2,0,139.98,0.00,139.98,56.00,139.98,510,510,0.0597,0.7162,0.0000,0.0000,0.4001,139.98,56.00,100.25,40.11,0,60,Alto,Campana de reactivacion personalizada,3,3,3,9,333,Clientes medios
2151,2153,Alba Ferrán Arismendi,alba.ferrán_401@example.com,2022-03-28,2022-03-28,2025-12-30,1,1,0,119.99,0.00,119.99,48.00,119.99,1373,1373,0.0222,0.2660,0.0000,0.0000,0.4000,119.99,48.00,31.92,12.77,0,60,Alto,Mantener seguimiento comercial,1,3,3,7,133,Clientes medios
2152,2154,Gregorio Ferro Calleja,gregorio.ferro_402@example.com,2024-08-22,2024-08-22,2025-12-30,1,1,0,199.90,0.00,199.90,79.96,199.90,495,495,0.0615,0.7379,0.0000,0.0000,0.4000,199.90,79.96,147.50,59.00,0,60,Alto,Campana de reactivacion personalizada,3,4,4,11,344,Alto valor
2153,2155,Claudio Bustamante Abelda,claudio.bustamante_403@example.com,2025-09-21,2025-09-21,2025-12-30,1,2,0,699.98,0.00,699.98,280.00,699.98,100,100,0.3044,1.0000,0.0000,0.0000,0.4000,699.98,280.00,2556.68,1022.70,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
2154,2156,Lidia Aizpurua Almagro,lidia.aizpurua_404@example.com,2023-04-14,2023-04-14,2025-12-30,1,1,1,39.90,39.90,0.00,0.00,39.90,991,991,0.0307,0.3686,1.0000,1.0000,,0.00,0.00,14.71,0.00,0,80,Critico,Revisar experiencia y causas de devolucion,2,1,1,4,211,Clientes dormidos
2155,2157,Florencia Caballero Casado,florencia.caballero_405@example.com,2023-06-29,2023-06-29,2025-12-30,1,1,0,349.99,0.00,349.99,140.00,349.99,915,915,0.0333,0.3992,0.0000,0.0000,0.4000,349.99,140.00,139.71,55.89,0,75,Critico,Recuperacion prioritaria de alto valor,2,4,4,10,244,Valiosos en riesgo
2156,2158,Borja Belinchón Blanes,borja.belinchón_406@example.com,2022-01-19,2022-01-19,2025-12-30,1,1,0,49.90,0.00,49.90,19.96,49.90,1441,1441,0.0211,0.2535,0.0000,0.0000,0.4000,49.90,19.96,12.65,5.06,0,60,Alto,Mantener seguimiento comercial,1,1,1,3,111,Clientes dormidos
2157,2159,Fabiola Cuevas Casado,fabiola.cuevas_407@example.com,2025-11-10,2025-11-10,2025-12-30,1,1,0,24.99,0.00,24.99,10.00,24.99,50,50,0.6087,1.0000,0.0000,0.0000,0.4002,24.99,10.00,182.55,73.05,0,8,Bajo,Fidelizacion y venta cruzada,5,1,1,7,511,Clientes medios
2158,2160,Alfredo Abellán Barón,alfredo.abellán_408@example.com,2025-10-13,2025-10-13,2025-12-30,1,1,1,39.90,39.90,0.00,0.00,39.90,78,78,0.3902,1.0000,1.0000,1.0000,,0.00,0.00,186.84,0.00,0,28,Bajo,Revisar experiencia y causas de devolucion,5,1,1,7,511,Clientes medios
2159,2161,Ainara Aragones Escudero,ainara.aragones_409@example.com,2025-12-11,2025-12-11,2025-12-30,1,1,1,49.90,49.90,0.00,0.00,49.90,19,19,1.0000,1.0000,1.0000,1.0000,,0.00,0.00,598.80,0.00,0,28,Bajo,Revisar experiencia y causas de devolucion,5,1,1,7,511,Clientes medios
2160,2162,Ariadna Cisneros Cervera,ariadna.cisneros_410@example.com,2022-01-22,2022-01-22,2025-12-30,1,2,0,99.80,0.00,99.80,39.92,99.80,1438,1438,0.0212,0.2540,0.0000,0.0000,0.4000,99.80,39.92,25.35,10.14,0,60,Alto,Mantener seguimiento comercial,1,2,2,5,122,Clientes dormidos
2161,2163,Alfredo Cervera Farrés,alfredo.cervera_411@example.com,2025-10-10,2025-10-10,2025-12-30,1,1,0,149.99,0.00,149.99,60.00,149.99,81,81,0.3758,1.0000,0.0000,0.0000,0.4000,149.99,60.00,676.34,270.56,0,16,Bajo,Fidelizacion y venta cruzada,4,3,3,10,433,Clientes fieles recientes
2162,2164,Germán Collado Canales,germán.collado_412@example.com,2024-07-24,2024-07-24,2025-12-30,1,1,0,34.99,0.00,34.99,14.00,34.99,524,524,0.0581,0.6970,0.0000,0.0000,0.4001,34.99,14.00,24.39,9.76,0,52,Medio,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
2163,2165,Camila Acosta Atienza,camila.acosta_413@example.com,2025-09-10,2025-09-10,2025-12-30,1,1,0,24.99,0.00,24.99,10.00,24.99,111,111,0.2742,1.0000,0.0000,0.0000,0.4002,24.99,10.00,82.23,32.91,0,21,Bajo,Mantener seguimiento comercial,4,1,1,6,411,Clientes medios
2164,2166,Alejandra Calderón Casado,alejandra.calderón_414@example.com,2025-11-16,2025-11-16,2025-12-30,1,1,0,25.99,0.00,25.99,10.40,25.99,44,44,0.6918,1.0000,0.0000,0.0000,0.4002,25.99,10.40,215.75,86.33,0,8,Bajo,Fidelizacion y venta cruzada,5,1,1,7,511,Clientes medios
2165,2167,Arturo Cervera Cisneros,arturo.cervera_415@example.com,2025-11-01,2025-11-01,2025-12-30,1,1,0,349.99,0.00,349.99,140.00,349.99,59,59,0.5159,1.0000,0.0000,0.0000,0.4000,349.99,140.00,2166.68,866.69,0,23,Bajo,Fidelizacion y venta cruzada,5,4,4,13,544,Clientes estrella
2166,2168,Elvira Cuevas Botella,elvira.cuevas_416@example.com,2025-12-27,2025-12-27,2025-12-30,1,3,0,179.97,0.00,179.97,72.00,179.97,3,3,1.0000,1.0000,0.0000,0.0000,0.4001,179.97,72.00,2159.64,864.00,0,16,Bajo,Fidelizacion y venta cruzada,5,4,4,13,544,Clientes estrella
2167,2169,Aitor Belinchón Aizpurua,aitor.belinchón_417@example.com,2025-10-29,2025-10-29,2025-12-30,1,1,1,24.90,24.90,0.00,0.00,24.90,62,62,0.4909,1.0000,1.0000,1.0000,,0.00,0.00,146.69,0.00,0,28,Bajo,Revisar experiencia y causas de devolucion,5,1,1,7,511,Clientes medios
2168,2170,Blanca Arismendi Botella,blanca.arismendi_418@example.com,2025-09-09,2025-09-09,2025-12-30,1,1,0,149.90,0.00,149.90,59.96,149.90,112,112,0.2718,1.0000,0.0000,0.0000,0.4000,149.90,59.96,488.85,195.54,0,29,Bajo,Mantener seguimiento comercial,4,3,3,10,433,Clientes fieles recientes
2169,2171,Judit Cervera Ferro,judit.cervera_419@example.com,2025-11-21,2025-11-21,2025-12-30,1,1,0,59.99,0.00,59.99,24.00,59.99,39,39,0.7804,1.0000,0.0000,0.0000,0.4001,59.99,24.00,561.83,224.77,0,8,Bajo,Fidelizacion y venta cruzada,5,2,2,9,522,Clientes medios
2170,2172,Claudio Amorrortu Benito,claudio.amorrortu_420@example.com,2023-06-21,2023-06-21,2025-12-30,1,3,2,269.70,179.80,89.90,35.96,269.70,923,923,0.0330,0.3957,0.6667,0.6667,0.4000,89.90,35.96,106.73,14.23,0,80,Critico,Revisar experiencia y causas de devolucion,2,2,2,6,222,Clientes dormidos
2171,2173,Ignacio Colomer Baeza,ignacio.colomer_421@example.com,2023-06-08,2023-06-08,2025-12-30,1,1,0,129.99,0.00,129.99,52.00,129.99,936,936,0.0325,0.3902,0.0000,0.0000,0.4000,129.99,52.00,50.73,20.29,0,68,Alto,Campana de reactivacion personalizada,2,3,3,8,233,Clientes medios
2172,2174,Carolina Escudero Baeza,carolina.escudero_422@example.com,2023-04-29,2023-04-29,2025-12-30,1,2,0,319.98,0.00,319.98,128.00,319.98,976,976,0.0312,0.3742,0.0000,0.0000,0.4000,319.98,128.00,119.75,47.90,0,75,Critico,Recuperacion prioritaria de alto valor,2,4,4,10,244,Valiosos en riesgo
2173,2175,Lorena Barón Acevedo,lorena.barón_423@example.com,2022-01-05,2022-01-05,2025-12-30,1,2,0,599.98,0.00,599.98,240.00,599.98,1455,1455,0.0209,0.2510,0.0000,0.0000,0.4000,599.98,240.00,150.61,60.25,0,75,Critico,Recuperacion prioritaria de alto valor,1,5,5,11,155,Valiosos en riesgo
2174,2176,Elvira Benito Bermejo,elvira.benito_424@example.com,2025-09-16,2025-09-16,2025-12-30,1,1,0,139.99,0.00,139.99,56.00,139.99,105,105,0.2899,1.0000,0.0000,0.0000,0.4000,139.99,56.00,486.97,194.80,0,29,Bajo,Mantener seguimiento comercial,4,3,3,10,433,Clientes fieles recientes
2175,2177,Alejandra Arismendi Brea,alejandra.arismendi_425@example.com,2023-06-12,2023-06-12,2025-12-30,1,1,0,89.99,0.00,89.99,36.00,89.99,932,932,0.0327,0.3919,0.0000,0.0000,0.4000,89.99,36.00,35.27,14.11,0,60,Alto,Mantener seguimiento comercial,2,2,2,6,222,Clientes dormidos
2176,2178,Armando Calleja Bustamante,armando.calleja_426@example.com,2025-11-29,2025-11-29,2025-12-30,1,1,0,129.99,0.00,129.99,52.00,129.99,31,31,0.9819,1.0000,0.0000,0.0000,0.4000,129.99,52.00,1531.58,612.68,0,16,Bajo,Fidelizacion y venta cruzada,5,3,3,11,533,Clientes fieles recientes
2177,2179,Joel Farrés Blanes,joel.farrés_427@example.com,2023-05-03,2023-05-03,2025-12-30,1,2,0,51.98,0.00,51.98,20.80,51.98,972,972,0.0313,0.3758,0.0000,0.0000,0.4002,51.98,20.80,19.53,7.82,0,60,Alto,Mantener seguimiento comercial,2,2,2,6,222,Clientes dormidos
2178,2180,Eider Alfaro Del Rosal,eider.alfaro_428@example.com,2022-01-10,2022-01-10,2025-12-30,1,1,0,299.99,0.00,299.99,120.00,299.99,1450,1450,0.0210,0.2519,0.0000,0.0000,0.4000,299.99,120.00,75.57,30.23,0,75,Critico,Recuperacion prioritaria de alto valor,1,4,4,9,144,Valiosos en riesgo
2179,2181,Lorena Arismendi Acevedo,lorena.arismendi_429@example.com,2022-02-04,2022-02-04,2025-12-30,1,1,0,19.99,0.00,19.99,8.00,19.99,1425,1425,0.0214,0.2563,0.0000,0.0000,0.4002,19.99,8.00,5.12,2.05,0,60,Alto,Mantener seguimiento comercial,1,1,1,3,111,Clientes dormidos
2180,2182,Ignacio Ferrán Bordes,ignacio.ferrán_430@example.com,2024-07-30,2024-07-30,2025-12-30,1,1,0,24.99,0.00,24.99,10.00,24.99,518,518,0.0588,0.7051,0.0000,0.0000,0.4002,24.99,10.00,17.62,7.05,0,52,Medio,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
2181,2183,Claudio Balsalobre Amorrortu,claudio.balsalobre_431@example.com,2025-12-05,2025-12-05,2025-12-30,1,1,0,59.99,0.00,59.99,24.00,59.99,25,25,1.0000,1.0000,0.0000,0.0000,0.4001,59.99,24.00,719.88,288.00,0,8,Bajo,Fidelizacion y venta cruzada,5,2,2,9,522,Clientes medios
2182,2184,Esther Escudero Andreu,esther.escudero_432@example.com,2023-05-30,2023-05-30,2025-12-30,1,1,0,59.99,0.00,59.99,24.00,59.99,945,945,0.0322,0.3865,0.0000,0.0000,0.4001,59.99,24.00,23.19,9.28,0,60,Alto,Mantener seguimiento comercial,2,2,2,6,222,Clientes dormidos
2183,2185,Daniela Bonilla Almagro,daniela.bonilla_433@example.com,2025-10-08,2025-10-08,2025-12-30,1,1,1,189.99,189.99,0.00,0.00,189.99,83,83,0.3667,1.0000,1.0000,1.0000,,0.00,0.00,836.07,0.00,0,28,Bajo,Revisar experiencia y causas de devolucion,4,1,1,6,411,Clientes medios
2184,2186,Andoni De la Hoz Botella,andoni.de la hoz_434@example.com,2023-04-10,2023-04-10,2025-12-30,1,1,0,39.90,0.00,39.90,15.96,39.90,995,995,0.0306,0.3671,0.0000,0.0000,0.4000,39.90,15.96,14.65,5.86,0,60,Alto,Mantener seguimiento comercial,2,1,1,4,211,Clientes dormidos
2185,2187,Amanda Collado Arriaga,amanda.collado_435@example.com,2022-02-05,2022-02-05,2025-12-30,1,2,0,119.98,0.00,119.98,48.00,119.98,1424,1424,0.0214,0.2565,0.0000,0.0000,0.4001,119.98,48.00,30.77,12.31,0,60,Alto,Mantener seguimiento comercial,1,3,3,7,133,Clientes medios
2186,2188,Adela Barón Botella,adela.barón_436@example.com,2023-05-06,2023-05-06,2025-12-30,1,2,0,79.98,0.00,79.98,32.00,79.98,969,969,0.0314,0.3769,0.0000,0.0000,0.4001,79.98,32.00,30.15,12.06,0,60,Alto,Mantener seguimiento comercial,2,2,2,6,222,Clientes dormidos
2187,2189,Edgar Almagro Acosta,edgar.almagro_437@example.com,2025-11-21,2025-11-21,2025-12-30,1,1,0,29.99,0.00,29.99,12.00,29.99,39,39,0.7804,1.0000,0.0000,0.0000,0.4001,29.99,12.00,280.87,112.38,0,8,Bajo,Fidelizacion y venta cruzada,5,1,1,7,511,Clientes medios
2188,2190,Gregorio Del Amo Esparza,gregorio.del amo_438@example.com,2024-07-24,2024-07-24,2025-12-30,1,1,0,199.99,0.00,199.99,80.00,199.99,524,524,0.0581,0.6970,0.0000,0.0000,0.4000,199.99,80.00,139.40,55.76,0,60,Alto,Campana de reactivacion personalizada,3,4,4,11,344,Alto valor
2189,2191,Lorena Colomer Ferro,lorena.colomer_439@example.com,2025-11-11,2025-11-11,2025-12-30,1,2,0,39.98,0.00,39.98,16.00,39.98,49,49,0.6212,1.0000,0.0000,0.0000,0.4002,39.98,16.00,298.01,119.27,1,8,Bajo,Fidelizacion y venta cruzada,5,1,1,7,511,Clientes medios
2190,2192,Alfredo De la Hoz Abellán,alfredo.de la hoz_440@example.com,2022-02-01,2022-02-01,2025-12-30,1,1,0,249.99,0.00,249.99,100.00,249.99,1428,1428,0.0213,0.2558,0.0000,0.0000,0.4000,249.99,100.00,63.94,25.58,0,68,Alto,Campana de reactivacion personalizada,1,4,4,9,144,Valiosos en riesgo
2191,2193,Conrado Almagro Atienza,conrado.almagro_441@example.com,2025-12-03,2025-12-03,2025-12-30,1,1,0,299.99,0.00,299.99,120.00,299.99,27,27,1.0000,1.0000,0.0000,0.0000,0.4000,299.99,120.00,3599.88,1440.00,0,23,Bajo,Fidelizacion y venta cruzada,5,4,4,13,544,Clientes estrella
2192,2194,Carla Belinchón Ayala,carla.belinchón_442@example.com,2024-08-11,2024-08-11,2025-12-30,1,1,0,39.90,0.00,39.90,15.96,39.90,506,506,0.0602,0.7218,0.0000,0.0000,0.4000,39.90,15.96,28.80,11.52,0,52,Medio,Mantener seguimiento comercial,3,1,1,5,311,Clientes medios
2193,2195,Lidia Camps Bausá,lidia.camps_443@example.com,2023-05-12,2023-05-12,2025-12-30,1,1,0,99.99,0.00,99.99,40.00,99.99,963,963,0.0316,0.3793,0.0000,0.0000,0.4000,99.99,40.00,37.92,15.17,0,60,Alto,Mantener seguimiento comercial,2,3,3,8,233,Clientes medios
2194,2196,Amelia Belinchón Gascón,amelia.belinchón_444@example.com,2025-09-13,2025-09-13,2025-12-30,1,3,0,77.97,0.00,77.97,31.20,77.97,108,108,0.2818,1.0000,0.0000,0.0000,0.4002,77.97,31.20,263.69,105.52,0,21,Bajo,Mantener seguimiento comercial,4,2,2,8,422,Clientes medios
2195,2197,Agustín Cardona Altamirano,agustín.cardona_445@example.com,2024-07-29,2024-07-29,2025-12-30,1,2,0,179.98,0.00,179.98,72.00,179.98,519,519,0.0586,0.7038,0.0000,0.0000,0.4000,179.98,72.00,126.66,50.67,0,60,Alto,Campana de reactivacion personalizada,3,4,4,11,344,Alto valor
2196,2198,Haizea Alfaro Ferro,haizea.alfaro_446@example.com,2025-11-30,2025-11-30,2025-12-30,1,1,0,39.90,0.00,39.90,15.96,39.90,30,30,1.0000,1.0000,0.0000,0.0000,0.4000,39.90,15.96,478.80,191.52,0,8,Bajo,Fidelizacion y venta cruzada,5,1,1,7,511,Clientes medios
2197,2199,Amanda Bausá Farrés,amanda.bausá_447@example.com,2023-06-17,2023-06-17,2025-12-30,1,3,0,149.97,0.00,149.97,60.00,149.97,927,927,0.0328,0.3940,0.0000,0.0000,0.4001,149.97,60.00,59.09,23.64,0,68,Alto,Campana de reactivacion personalizada,2,3,3,8,233,Clientes medios
2198,2200,Coral Aragones Calderón,coral.aragones_448@example.com,2025-12-05,2025-12-05,2025-12-30,1,1,0,49.90,0.00,49.90,19.96,49.90,25,25,1.0000,1.0000,0.0000,0.0000,0.4000,49.90,19.96,598.80,239.52,0,8,Bajo,Fidelizacion y venta cruzada,5,1,1,7,511,Clientes medios
2199,2201,Maite Botella Barba,maite.botella_449@example.com,2024-08-24,2024-08-24,2025-12-30,1,1,0,89.90,0.00,89.90,35.96,89.90,493,493,0.0617,0.7409,0.0000,0.0000,0.4000,89.90,35.96,66.60,26.64,0,52,Medio,Mantener seguimiento comercial,3,2,2,7,322,Clientes medios
2200,2202,Haizea Bermejo Belinchón,haizea.bermejo_450@example.com,2023-04-01,2023-04-01,2025-12-30,1,1,0,89.90,0.00,89.90,35.96,89.90,1004,1004,0.0303,0.3638,0.0000,0.0000,0.4000,89.90,35.96,32.71,13.08,0,60,Alto,Mantener seguimiento comercial,2,2,2,6,222,Clientes dormidos
2201,2203,Fidel Ferro Blanes,fidel.ferro_451@example.com,2025-09-07,2025-09-07,2025-12-30,1,2,0,799.98,0.00,799.98,320.00,799.98,114,114,0.2670,1.0000,0.0000,0.0000,0.4000,799.98,320.00,2563.09,1025.26,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
2202,2204,Haizea Centeno Altamirano,haizea.centeno_452@example.com,2025-09-14,2025-09-14,2025-12-30,1,3,0,599.97,0.00,599.97,240.00,599.97,107,107,0.2845,1.0000,0.0000,0.0000,0.4000,599.97,240.00,2048.03,819.25,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
2203,2205,Florencia Calleja Calleja,florencia.calleja_453@example.com,2025-11-29,2025-11-29,2025-12-30,1,1,0,349.99,0.00,349.99,140.00,349.99,31,31,0.9819,1.0000,0.0000,0.0000,0.4000,349.99,140.00,4123.67,1649.52,0,23,Bajo,Fidelizacion y venta cruzada,5,4,4,13,544,Clientes estrella
2204,2206,Araceli Barón Cisneros,araceli.barón_454@example.com,2024-08-16,2024-08-16,2025-12-30,1,1,0,49.99,0.00,49.99,20.00,49.99,501,501,0.0608,0.7290,0.0000,0.0000,0.4001,49.99,20.00,36.44,14.58,0,52,Medio,Mantener seguimiento comercial,3,2,2,7,322,Clientes medios
2205,2207,Camila Agramunt Acevedo,camila.agramunt_455@example.com,2025-09-09,2025-09-09,2025-12-30,1,2,0,799.98,0.00,799.98,320.00,799.98,112,112,0.2718,1.0000,0.0000,0.0000,0.4000,799.98,320.00,2608.86,1043.57,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
2206,2208,Emilia Del Rosal Caballero,emilia.del rosal_456@example.com,2025-09-12,2025-09-12,2025-12-30,1,1,0,39.90,0.00,39.90,15.96,39.90,109,109,0.2792,1.0000,0.0000,0.0000,0.4000,39.90,15.96,133.70,53.48,0,21,Bajo,Mantener seguimiento comercial,4,1,1,6,411,Clientes medios
2207,2209,Emilia Bordes Belinchón,emilia.bordes_457@example.com,2023-05-11,2023-05-11,2025-12-30,1,1,0,39.90,0.00,39.90,15.96,39.90,964,964,0.0316,0.3789,0.0000,0.0000,0.4000,39.90,15.96,15.12,6.05,0,60,Alto,Mantener seguimiento comercial,2,1,1,4,211,Clientes dormidos
2208,2210,Germán Cuevas Colomer,germán.cuevas_458@example.com,2023-06-16,2023-06-16,2025-12-30,1,1,0,149.90,0.00,149.90,59.96,149.90,928,928,0.0328,0.3936,0.0000,0.0000,0.4000,149.90,59.96,59.00,23.60,0,68,Alto,Campana de reactivacion personalizada,2,3,3,8,233,Clientes medios
2209,2211,Emilia Agramunt Aragones,emilia.agramunt_459@example.com,2025-11-21,2025-11-21,2025-12-30,1,3,0,479.97,0.00,479.97,192.00,479.97,39,39,0.7804,1.0000,0.0000,0.0000,0.4000,479.97,192.00,4495.10,1798.15,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
2210,2212,Ignacio Cisneros Balsalobre,ignacio.cisneros_460@example.com,2025-09-27,2025-09-27,2025-12-30,1,3,0,599.70,0.00,599.70,239.88,599.70,94,94,0.3238,1.0000,0.0000,0.0000,0.4000,599.70,239.88,2330.22,932.09,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
2211,2213,Delia Arévalo Farrés,delia.arévalo_461@example.com,2025-11-19,2025-11-19,2025-12-30,1,2,0,199.80,0.00,199.80,79.92,199.80,41,41,0.7424,1.0000,0.0000,0.0000,0.4000,199.80,79.92,1779.93,711.97,0,16,Bajo,Fidelizacion y venta cruzada,5,4,4,13,544,Clientes estrella
2212,2214,Amanda Carbajo Centeno,amanda.carbajo_462@example.com,2023-05-13,2023-05-13,2025-12-30,1,1,1,129.90,129.90,0.00,0.00,129.90,962,962,0.0316,0.3797,1.0000,1.0000,,0.00,0.00,49.32,0.00,0,80,Critico,Revisar experiencia y causas de devolucion,2,1,1,4,211,Clientes dormidos
2213,2215,Araceli Abellán Atienza,araceli.abellán_463@example.com,2022-02-07,2022-02-07,2025-12-30,1,1,0,29.99,0.00,29.99,12.00,29.99,1422,1422,0.0214,0.2569,0.0000,0.0000,0.4001,29.99,12.00,7.70,3.08,0,60,Alto,Mantener seguimiento comercial,1,1,1,3,111,Clientes dormidos
2214,2216,Fabiola Canales Benito,fabiola.canales_464@example.com,2023-04-19,2023-04-19,2025-12-30,1,1,0,49.99,0.00,49.99,20.00,49.99,986,986,0.0309,0.3704,0.0000,0.0000,0.4001,49.99,20.00,18.52,7.41,0,60,Alto,Mantener seguimiento comercial,2,2,2,6,222,Clientes dormidos
2215,2217,Claudio Casado Aizpurua,claudio.casado_465@example.com,2025-11-16,2025-11-16,2025-12-30,1,1,0,159.99,0.00,159.99,64.00,159.99,44,44,0.6918,1.0000,0.0000,0.0000,0.4000,159.99,64.00,1328.10,531.27,0,16,Bajo,Fidelizacion y venta cruzada,5,3,3,11,533,Clientes fieles recientes
2216,2218,Amelia Arévalo Esparza,amelia.arévalo_466@example.com,2025-11-12,2025-11-12,2025-12-30,1,1,0,39.90,0.00,39.90,15.96,39.90,48,48,0.6341,1.0000,0.0000,0.0000,0.4000,39.90,15.96,303.61,121.45,0,8,Bajo,Fidelizacion y venta cruzada,5,1,1,7,511,Clientes medios
2217,2219,Dara Atienza Bordes,dara.atienza_467@example.com,2025-10-19,2025-10-19,2025-12-30,1,1,0,249.99,0.00,249.99,100.00,249.99,72,72,0.4227,1.0000,0.0000,0.0000,0.4000,249.99,100.00,1268.18,507.29,0,16,Bajo,Fidelizacion y venta cruzada,5,4,4,13,544,Clientes estrella
2218,2220,Ángelo Benito Altamirano,ángelo.benito_468@example.com,2024-07-22,2024-07-22,2025-12-30,1,2,0,599.98,0.00,599.98,240.00,599.98,526,526,0.0579,0.6944,0.0000,0.0000,0.4000,599.98,240.00,416.62,166.65,0,67,Alto,Campana de reactivacion personalizada,3,5,5,13,355,Alto valor
2219,2221,Fabiola Centeno Baeza,fabiola.centeno_469@example.com,2022-01-22,2022-01-22,2025-12-30,1,2,0,79.80,0.00,79.80,31.92,79.80,1438,1438,0.0212,0.2540,0.0000,0.0000,0.4000,79.80,31.92,20.27,8.11,0,60,Alto,Mantener seguimiento comercial,1,2,2,5,122,Clientes dormidos
2220,2222,Alicia Cervera Camps,alicia.cervera_470@example.com,2024-07-05,2024-07-05,2025-12-30,1,1,0,59.99,0.00,59.99,24.00,59.99,543,543,0.0561,0.6727,0.0000,0.0000,0.4001,59.99,24.00,40.35,16.14,0,52,Medio,Mantener seguimiento comercial,3,2,2,7,322,Clientes medios
2221,2223,Andoni Del Rosal Cervera,andoni.del rosal_471@example.com,2022-03-25,2022-03-25,2025-12-30,1,1,0,79.99,0.00,79.99,32.00,79.99,1376,1376,0.0221,0.2654,0.0000,0.0000,0.4001,79.99,32.00,21.23,8.49,0,60,Alto,Mantener seguimiento comercial,1,2,2,5,122,Clientes dormidos
